Week,CODIGO_VENDEDOR,CODIGO_PRODUCTO,CANTIDAD,PRECIO
28,11,7804900000374,1,"5873,94958"
28,11,7800004399567,4,"420,1680672"
28,11,7800004399536,4,"420,1680672"
28,11,3664798040579,1,"4025,210084"
28,03,7804616661227,2,"831,9327731"
28,08,7707239275805,1,"16798,31933"
28,11,7800020187506,1,"6714,285714"
28,11,7800034514381,1,"1420,168067"
28,11,7800034514381,1,"1420,168067"
28,04,9999985300179,1,"5033,613445"
28,11,7800046004733,1,"2344,537815"
28,11,7800007409249,1,"1084,033613"
28,11,7800007172808,1,"1336,134454"
28,08,7800063001371,1,"18478,9916"
28,03,7800007173881,2,"831,9327731"
28,09,52D4ABLAX0U5AS,1,"2512,605042"
28,11,7804918500040,1,"4865,546218"
28,04,8027950170173,1,"31084,03361"
28,03,7800007173881,2,"831,9327731"
28,08,7804651931927,1,"2512,605042"
28,03,7800063111513,1,"1252,10084"
28,08,7804629440000,1,"2344,537815"
28,11,7804620833474,1,"2176,470588"
28,04,736085415186,1,"1672,268908"
28,08,7804651931910,1,"2512,605042"
28,11,7803501001827,1,"1672,268908"
28,11,7800034514381,1,"1420,168067"
28,11,7800063001494,1,"840,3361345"
28,11,7800007153937,1,"1084,033613"
28,09,7804900000374,1,"5873,94958"
28,08,7800007802439,1,"18478,9916"
28,08,7800007679895,1,"1084,033613"
28,08,7800007120847,1,"840,3361345"
28,08,7804650880066,1,"1840,336134"
28,08,7800007313645,1,"5873,94958"
28,08,7800068010873,1,"13436,97479"
28,11,7800004003297,1,"420,1680672"
28,11,7800004003297,1,"420,1680672"
28,11,7804650881797,1,"1084,033613"
28,11,7800007679895,1,"1084,033613"
28,11,7800018163338,1,"420,1680672"
28,08,7800061130042,2,"1672,268908"
28,08,7806130200692,1,"378,1512605"
28,08,7804955001180,1,"9235,294118"
28,09,7800063310862,1,"1420,168067"
28,11,4051892002296,1,"12596,63866"
28,03,7800062002331,1,"2512,605042"
28,03,7800007409249,1,"1084,033613"
28,11,7800034510840,1,"2092,436975"
28,04,7800068120121,1,"10075,63025"
28,11,7800007176394,1,"1344,537815"
28,08,7800004004386,1,"1504,201681"
28,11,7800050002534,1,"1672,268908"
28,11,7800004003990,1,"5033,613445"
28,08,7804656600293,1,"6714,285714"
28,08,7800041047414,1,"5033,613445"
28,03,8427426046535,1,"4193,277311"
28,03,7800007173881,1,"831,9327731"
28,03,7800018110196,1,"2512,605042"
28,08,7800068014185,1,"4445,378151"
28,08,7800007125644,1,"1084,033613"
28,08,7800061130042,1,"1168,067227"
28,04,7800007491152,1,21000
28,03,7800057261033,1,"2848,739496"
28,08,7800004399567,1,"420,1680672"
28,08,7800004399567,1,"420,1680672"
28,08,7800004399536,1,"420,1680672"
28,09,7798032937434,1,"2512,605042"
28,08,7506339399523,1,"1672,268908"
28,03,7800044000690,1,"831,9327731"
28,09,7804647000309,1,"3352,941176"
28,03,7800046004870,1,"2092,436975"
28,08,7800007367655,1,"630,2521008"
28,08,7800007367655,1,"630,2521008"
28,04,7702870010495,1,"2344,537815"
28,04,7800018112176,1,"1672,268908"
28,04,7800018112176,1,"1672,268908"
28,04,7804918500927,1,"2268,907563"
28,08,7804640560435,1,"831,9327731"
28,08,7800007143709,1,"1084,033613"
28,08,7804667110033,1,"6714,285714"
28,08,7800004501953,1,"1252,10084"
28,08,7804650881629,1,"1672,268908"
28,09,7806130200692,1,"378,1512605"
28,09,7800034509301,1,"1168,067227"
28,04,7804629440000,1,"2344,537815"
28,03,4902508167512,1,"12596,63866"
28,09,7800026009970,1,"7554,621849"
28,03,7804650884811,1,"4193,277311"
28,04,7804918501016,1,"9235,294118"
28,11,7800026009970,1,"7554,621849"
28,03,7800008011625,1,"10915,96639"
28,08,7800007788320,1,"2512,605042"
28,08,7803501050412,1,"2092,436975"
28,08,7803501050412,1,"2092,436975"
28,04,7800086810905,1,"5873,94958"
28,04,4005800223136,1,"7554,621849"
28,04,7804650881667,1,"831,9327731"
28,03,6970405800489,1,"7554,621849"
28,09,7805750110435,1,"4193,277311"
28,08,7793640002543,1,"840,3361345"
28,03,7801000236160,2,"1672,268908"
28,03,7800008780743,1,"3352,941176"
28,03,7800007771353,1,"840,3361345"
28,03,7800028009374,1,"4613,445378"
28,03,7800063111445,1,"1672,268908"
28,03,7800007124326,1,"420,1680672"
28,03,7800007124326,1,"420,1680672"
28,04,7800060003217,1,"8394,957983"
28,04,78026537,1,"2932,773109"
28,03,7806130200692,4,"378,1512605"
28,03,7800008780743,1,"3352,941176"
28,09,7800008000452,1,"2092,436975"
28,09,7800063311272,1,"831,9327731"
28,11,7800004399567,1,"420,1680672"
28,11,7800004399567,1,"420,1680672"
28,08,7800007670595,1,"1672,268908"
28,11,7800030005449,1,"8899,159664"
28,04,7804650881667,2,"831,9327731"
28,04,7800007124326,2,"420,1680672"
28,04,7800007129390,1,"840,3361345"
28,04,3664798040579,1,"4025,210084"
28,09,7800028002597,1,"2512,605042"
28,09,7804945017474,1,"2932,773109"
28,09,7800028002597,1,"2512,605042"
28,03,7804651931248,1,"10915,96639"
28,11,7803319004430,1,"1672,268908"
28,09,7800020162138,1,"10075,63025"
28,09,7804918500927,1,"2268,907563"
28,11,7804614931018,1,"3352,941176"
28,04,7616016371633,1,"4193,277311"
28,08,7805327000015,1,"1672,268908"
28,08,7800004507153,1,"1050,420168"
28,08,7800007771353,1,"840,3361345"
28,09,7804671180107,1,"2941,176471"
28,03,7804640561807,2,"3025,210084"
28,03,5997001370117,1,"4193,277311"
28,04,7800007124326,4,"420,1680672"
28,04,7800007711458,1,"2260,504202"
28,04,7800063111445,1,"1672,268908"
28,08,7800007801708,1,"12596,63866"
28,08,2000341103123,1,"4193,277311"
28,03,7800075200106,1,"3184,87395"
28,08,7800007804853,1,"3352,941176"
28,08,7800059002542,1,"22680,67227"
28,08,7800050000615,1,"9235,294118"
28,11,7804629440086,1,"5873,94958"
28,04,7804650881230,1,"11756,30252"
28,08,7800018132242,1,"1344,537815"
28,08,7800007129390,1,"840,3361345"
28,08,7800046000797,1,"2512,605042"
28,03,7800007409249,1,"1084,033613"
28,03,7804650885306,1,"5705,882353"
28,04,7800059003648,1,"3369,747899"
28,04,7800059002559,1,"16798,31933"
28,11,818546019178,1,"2260,504202"
28,11,7616016369210,1,"5873,94958"
28,08,7800007117465,6,"5033,613445"
28,04,7800007409249,2,"1084,033613"
28,11,7804614931469,1,"2764,705882"
28,03,7800008780743,1,"3352,941176"
28,09,7800050003081,1,"4193,277311"
28,09,7800063111445,1,"1672,268908"
28,09,7730969301001,1,"5873,94958"
28,09,7800007794994,1,"2932,773109"
28,09,7800004399567,1,"420,1680672"
28,09,7800004003266,1,"420,1680672"
28,08,7804900000299,1,"1084,033613"
28,11,310742037708,1,"1672,268908"
28,08,7804676070021,1,"1672,268908"
28,11,7803501001827,1,"1672,268908"
28,11,7803319004430,1,"1672,268908"
28,11,9300000000200,1,"1672,268908"
28,08,7803501001827,1,"1672,268908"
28,08,7803319004430,1,"1672,268908"
28,09,7800034518204,1,"10915,96639"
28,08,7800007698414,2,"840,3361345"
28,08,7841141004396,1,"7554,621849"
28,04,7803510001931,1,"3352,941176"
28,04,7800004002160,1,"2092,436975"
28,04,7800007124326,1,"420,1680672"
28,03,7750307001059,1,"1084,033613"
28,09,3664798040579,1,"4025,210084"
28,11,000002901107,1,"2512,605042"
28,08,78011915,1,"2176,470588"
28,09,7800007679895,1,"1084,033613"
28,09,7800007409249,1,"1084,033613"
28,04,000002901107,1,"2512,605042"
28,09,7800018188317,1,"1252,10084"
28,08,5997001361887,1,"8394,957983"
28,09,7800063311272,1,"831,9327731"
28,03,7800039200555,1,"22680,67227"
28,03,8903726250389,1,"6714,285714"
28,03,7800008000834,1,"8394,957983"
28,04,7800007698414,2,"840,3361345"
28,08,7800007803801,1,"2512,605042"
28,08,7804651931910,1,"2512,605042"
28,08,7804650883449,1,"1420,168067"
28,11,7501058644107,1,"16798,31933"
28,03,7800068010477,1,"4697,478992"
28,03,7804650884811,1,"4193,277311"
28,04,7800007409249,2,"1084,033613"
28,08,7800060005754,1,"2092,436975"
28,08,7804614931605,1,"1084,033613"
28,11,7800063310862,1,"1420,168067"
28,11,7804918400159,1,"7302,521008"
28,04,7800050000967,1,"3184,87395"
28,04,7800050003241,1,"3100,840336"
28,08,7800028000357,1,"1336,134454"
28,08,7794640170904,1,"252,1008403"
28,08,7800007114440,1,"2932,773109"
28,08,7800007409249,1,"1084,033613"
28,08,7800060035652,1,"15537,81513"
28,11,7800063311272,1,"831,9327731"
28,11,7800063311272,1,"831,9327731"
28,08,7804640560411,1,"1420,168067"
28,08,7501298222684,1,"14109,2437"
28,09,7800060110496,1,"4193,277311"
28,04,7800060110496,1,"4193,277311"
28,09,7800004000258,1,"2344,537815"
28,03,3499320004893,1,"21840,33613"
28,11,7800034510789,1,"1252,10084"
28,11,7800034514381,1,"1420,168067"
28,04,4005800178399,1,"7554,621849"
28,04,4005800178399,1,"7554,621849"
28,09,7502253072795,1,"4193,277311"
28,09,7800023226479,1,"5453,781513"
28,09,7800023226455,1,"4193,277311"
28,11,7800018100593,1,"3352,941176"
28,03,7804614931568,1,"6294,117647"
28,04,7804650884804,1,"3352,941176"
28,08,7800018163338,2,"420,1680672"
28,11,7800063311272,1,"831,9327731"
28,11,7800007803801,1,"2512,605042"
28,11,7800004002160,1,"2092,436975"
28,11,7800034514381,1,"1420,168067"
28,09,7800034509301,4,"1168,067227"
28,08,7800018132242,1,"1344,537815"
28,08,7804918441381,1,"1084,033613"
28,08,7730979099493,1,"13436,97479"
28,11,7804614931445,1,"3100,840336"
28,08,7806130200531,1,"294,1176471"
28,08,7501124183363,1,"6714,285714"
28,09,7800007804877,1,"2092,436975"
28,09,7804640560411,1,"1420,168067"
28,08,3014260833176,1,"831,9327731"
28,11,7806130011212,1,"4613,445378"
28,11,6001159111719,1,"9235,294118"
28,11,7808718200346,1,"4193,277311"
28,11,5099514001431,1,"2512,605042"
28,04,7800032003283,1,"39487,39496"
28,08,7800026002421,3,"8394,957983"
28,08,7800063111513,4,"1252,10084"
28,09,7800046004801,1,"3352,941176"
28,09,7800007804877,1,"2092,436975"
28,03,7800063311234,1,"1084,033613"
28,11,7800060005723,1,"2092,436975"
28,11,3664798040579,1,"4025,210084"
28,08,7804614931421,1,"4613,445378"
28,03,7804918450406,1,"2932,773109"
28,03,7804629440000,1,"2344,537815"
28,03,7804647000224,1,"4193,277311"
28,03,7800004399567,2,"420,1680672"
28,03,7800004399536,2,"420,1680672"
28,09,7891317006549,1,"8394,957983"
28,09,7809561400082,1,"12344,53782"
28,11,7804671180121,1,"3025,210084"
28,08,7501059283497,1,"8394,957983"
28,08,5099864006162,1,"11756,30252"
28,04,7800007771278,2,"663,8655462"
28,04,7800007409249,1,"1084,033613"
28,11,7804614931445,1,"3100,840336"
28,11,7702018874781,1,"3352,941176"
28,03,7800068014147,1,"4193,277311"
28,03,7800007173881,1,"831,9327731"
28,09,7800004399536,2,"420,1680672"
28,09,7800004399567,2,"420,1680672"
28,09,7803501004354,1,"3025,210084"
28,08,7805750004291,1,"5453,781513"
28,03,7800007771278,1,"663,8655462"
28,11,7800060110496,1,"4193,277311"
31,04,15351,1,"2512,605042"
31,04,7800007124326,1,"420,1680672"
31,04,7800007124326,1,"420,1680672"
31,07,7804629440000,1,"2344,537815"
31,07,7804629440000,1,"2344,537815"
31,11,7501298222660,1,"11756,30252"
31,09,7804614931858,1,"2512,605042"
31,09,7804614931858,1,"2512,605042"
31,09,650240035234,1,"11756,30252"
31,11,7804651931934,1,"2512,605042"
31,04,7803504404106,1,"2344,537815"
31,04,7800007124326,1,"420,1680672"
31,04,7800007124326,1,"420,1680672"
31,04,7800063210322,1,"1252,10084"
31,09,7800007129390,1,"840,3361345"
31,04,7800008780767,1,"5873,94958"
31,04,7804650881216,1,"5873,94958"
31,11,7805100001956,4,"420,1680672"
31,02,7800007124326,1,"420,1680672"
31,02,7804620832170,1,"420,1680672"
31,02,5997001365328,1,"9235,294118"
31,02,7800004399567,1,"420,1680672"
31,02,7800004399536,1,"420,1680672"
31,02,7501124183363,1,"6714,285714"
31,02,7806130200692,1,"378,1512605"
31,09,7800007129390,1,"840,3361345"
31,09,7804620832811,1,"831,9327731"
31,09,7730969301001,1,"5873,94958"
31,09,7800007142306,1,"4193,277311"
31,11,7800017002317,1,"15957,98319"
31,11,7809591401776,1,"4193,277311"
31,09,7800004001255,1,"2176,470588"
31,09,7804620833535,1,"6714,285714"
31,09,7702026180959,1,"831,9327731"
31,09,7800063345031,1,"4193,277311"
31,09,7803501001827,1,"1672,268908"
31,11,7800060130647,1,"1504,201681"
31,11,7800007771278,1,"663,8655462"
31,11,7800063310862,1,"1420,168067"
31,09,7804918450055,1,"7218,487395"
31,09,7801000001331,1,"831,9327731"
31,09,7805100001956,1,"420,1680672"
31,09,7800060110496,1,"4193,277311"
31,09,7800004003297,2,"420,1680672"
31,11,7804651931903,1,"2512,605042"
31,09,7800063111445,2,"1672,268908"
31,11,7800007771353,1,"840,3361345"
31,11,7801000001744,1,"2521,008403"
31,11,7800063111445,1,"1672,268908"
31,09,7805633014287,1,"1924,369748"
31,09,7702026180287,1,"1504,201681"
31,09,7591066721020,1,"840,3361345"
31,11,7702018880409,1,"840,3361345"
31,11,7800007129390,1,"840,3361345"
31,11,7800007129390,1,"840,3361345"
31,11,7804620832170,1,"420,1680672"
31,11,7804620832170,1,"420,1680672"
31,09,7800060414327,1,"10075,63025"
31,11,7804620833467,1,"1336,134454"
31,11,7800068010163,1,"6966,386555"
31,11,7800007804877,1,"2092,436975"
31,09,7800063345031,1,"4193,277311"
31,11,7800007479297,1,"7554,621849"
31,11,7501303443301,1,"10915,96639"
31,11,7800063311272,1,"831,9327731"
31,11,7800028000357,1,"1336,134454"
31,09,7800007122384,2,"2764,705882"
31,09,6939663904063,1,"23521,0084"
31,11,4005900376459,1,"2260,504202"
31,11,7791293041100,1,"1924,369748"
31,09,7800007771353,1,"840,3361345"
31,09,000002901114,1,"4193,277311"
31,11,7804614931711,1,"840,3361345"
31,09,7800018000251,1,"16798,31933"
31,09,7800034514381,1,"1420,168067"
31,09,7800004003297,2,"420,1680672"
31,09,7891106000185,1,"2512,605042"
31,09,000002901114,1,"4193,277311"
31,09,7800004003037,1,"3352,941176"
31,09,7800004003297,3,"420,1680672"
31,09,7800004003266,3,"420,1680672"
31,09,7800063330341,1,"5873,94958"
31,09,7800004399567,2,"420,1680672"
31,09,7800004399536,2,"420,1680672"
31,09,7800004003037,1,"3352,941176"
31,09,7800004399567,2,"420,1680672"
31,09,7804918402054,1,"1672,268908"
31,09,7804650884392,1,"3352,941176"
31,09,7800068015953,1,"10915,96639"
31,09,7804614930875,1,"3352,941176"
31,09,7805633016168,1,"1672,268908"
31,09,3664798040678,1,"6714,285714"
31,09,7804920003164,1,"1672,268908"
31,09,7804614931629,1,"3941,176471"
31,09,7800004340446,1,"4193,277311"
31,09,7805163000170,1,"5873,94958"
31,09,7500435140607,1,"2764,705882"
31,09,7800007144355,1,"1672,268908"
31,09,7800063110905,1,"1168,067227"
31,09,7805010004078,1,"6714,285714"
31,09,7800034509301,1,"1168,067227"
31,09,4005900475329,1,"2176,470588"
31,09,7804945001206,1,"1672,268908"
31,09,7804907916166,1,"1672,268908"
31,09,9300000000200,1,"1672,268908"
31,09,48A2BHIANFF4AS,1,"1084,033613"
31,09,7805750110435,1,"4193,277311"
31,09,7891024131909,4,"420,1680672"
31,09,7804907916166,1,"1672,268908"
31,09,7804918450017,1,"2260,504202"
31,08,7803319004430,1,"1672,268908"
31,08,7800063310701,1,"1420,168067"
31,08,7800007771353,1,"840,3361345"
31,02,7809561400945,1,"10075,63025"
31,02,75027513,1,"2260,504202"
31,02,7800034514381,1,"1420,168067"
31,02,7800034514381,1,"1420,168067"
31,02,7801000206859,1,"2512,605042"
31,02,7800004399536,6,"420,1680672"
31,02,7803504404106,1,"2344,537815"
31,03,7800004507825,1,"1252,10084"
31,03,7804656850155,1,"4613,445378"
31,03,7804918450154,1,"6714,285714"
31,09,7800007407627,1,"3605,042017"
31,09,7800061001007,1,"1672,268908"
31,03,7800007173881,2,"831,9327731"
31,09,7800023226608,1,"4781,512605"
31,08,7798026345252,1,"1672,268908"
31,08,7804918500569,1,"3773,109244"
31,03,7800008780767,1,"5873,94958"
31,09,4005900436948,1,"2008,403361"
31,09,7800007771353,1,"840,3361345"
31,08,073010004542,1,"3352,941176"
31,03,8427030006468,1,"18478,9916"
31,09,7804620835140,1,"2512,605042"
31,09,7800026004791,1,"13016,80672"
31,09,7730979098021,1,"23521,0084"
31,09,3282770104950,1,"15957,98319"
31,09,7800063110547,1,"1924,369748"
31,09,7809591401806,1,"5873,94958"
31,09,7800068010163,1,"6966,386555"
31,09,7803501004057,1,"11756,30252"
31,03,7800007670595,1,"1672,268908"
31,09,7501059275409,1,"10915,96639"
31,03,7804676070014,1,"840,3361345"
31,03,7804676070014,1,"840,3361345"
31,08,7804651935581,1,"2512,605042"
31,03,7800063316147,1,"1672,268908"
31,08,5000158103689,1,"3352,941176"
31,08,7800018125121,1,"1504,201681"
31,08,7805750110435,2,"4193,277311"
31,09,7730698014852,1,"4613,445378"
31,08,7800007803801,1,"2512,605042"
31,08,7800007803801,1,"2512,605042"
31,09,7804620832835,1,"831,9327731"
31,09,7800046000803,1,"2512,605042"
31,09,7702425808041,1,"2092,436975"
31,08,3664798040579,1,"4025,210084"
31,03,8435214412455,1,"16798,31933"
31,09,7804620832880,1,"5873,94958"
31,09,7804900000480,1,"9235,294118"
31,09,6926141788123,1,"5873,94958"
31,09,650240032684,1,"2932,773109"
31,03,7800007129390,1,"840,3361345"
31,09,7750307001172,1,"1840,336134"
31,09,10030189,1,"2512,605042"
31,08,7501054548829,1,"21840,33613"
31,08,7800063325262,1,"2512,605042"
31,09,8780202479621,1,"5873,94958"
31,09,7800004003297,4,"420,1680672"
31,09,7800004003266,4,"420,1680672"
31,03,7800060003408,1,"10075,63025"
31,03,7804620833467,2,"1336,134454"
31,03,9780201320152,1,"3352,941176"
31,03,78011915,1,"2176,470588"
31,08,7800007120847,1,"840,3361345"
31,03,7800060009684,1,"3941,176471"
31,03,7800041047605,1,"2092,436975"
31,08,7800060040571,1,"14277,31092"
31,08,7800004348008,1,"7554,621849"
31,09,7800026020647,1,"6714,285714"
31,09,7800007479297,1,"7554,621849"
31,08,8790202007113,1,"5873,94958"
31,08,7780280420202,1,"5873,94958"
31,08,15351,1,"2512,605042"
31,08,7804614931193,1,"2512,605042"
31,08,7800046000797,1,"2512,605042"
31,08,44E1AZJANFK0BC,6,"252,1008403"
31,08,7805100001062,4,"546,2184874"
31,08,7800007659354,1,"1084,033613"
31,09,7800007153937,1,"1084,033613"
31,09,7800007803887,1,"2176,470588"
31,09,7804614931193,1,"2512,605042"
31,08,7803501003890,1,"11756,30252"
31,03,7800020162718,1,"5033,613445"
31,08,9088220633117,2,"1672,268908"
31,03,7794640172731,1,"12596,63866"
31,03,7804650880226,1,"1672,268908"
31,03,7804650880424,1,"10075,63025"
31,09,7804651931910,1,"2512,605042"
31,09,7804918404119,1,"2176,470588"
31,03,7800007403636,1,"10075,63025"
31,03,7800068014147,1,"4193,277311"
31,03,7798032937434,1,"2512,605042"
31,03,7800018132242,1,"1344,537815"
31,03,650240032424,1,"5873,94958"
31,08,7800018112176,1,"1672,268908"
31,08,7804918403440,1,"4193,277311"
31,03,7800007805065,1,"12596,63866"
31,03,7800044000690,1,"831,9327731"
31,03,7800007409911,1,"2512,605042"
31,09,7800038041364,1,"5201,680672"
31,03,15351,1,"2512,605042"
31,03,7800007409249,1,"1084,033613"
31,08,7804651931910,1,"2512,605042"
31,08,3664798040579,1,"4025,210084"
31,08,4048846008824,1,"33184,87395"
31,02,7800068030031,1,"2512,605042"
31,02,7800007679895,1,"1084,033613"
31,02,7800007679895,1,"1084,033613"
31,02,7804650880103,1,"7554,621849"
31,02,7804606510641,1,"8394,957983"
31,02,7800008011625,1,"6966,386555"
31,02,7809591400731,1,"12596,63866"
31,08,7800004003099,1,"1252,10084"
31,09,7800034514381,1,"1420,168067"
31,09,7800007158062,1,"4781,512605"
31,08,7800007771353,1,"840,3361345"
31,08,4005900773852,1,"2092,436975"
31,09,650240030659,1,"2008,403361"
31,02,7804650880066,1,"1840,336134"
31,08,7800060038912,1,"15957,98319"
31,02,7804918500927,1,"2268,907563"
31,08,3664798040654,1,"5033,613445"
31,08,7809591400731,1,"12596,63866"
31,09,7791969850616,1,"1924,369748"
31,08,7804620834587,1,"1420,168067"
31,08,7800007803887,1,"2176,470588"
31,08,7804620834556,1,"1420,168067"
31,09,7804945001329,1,"2512,605042"
31,11,7800063311272,1,"831,9327731"
31,11,7800007129390,1,"840,3361345"
31,08,7800018163338,1,"420,1680672"
31,08,7800007679895,1,"1084,033613"
31,08,7800007120847,1,"840,3361345"
31,08,7800018163338,1,"420,1680672"
31,08,7800018163338,1,"420,1680672"
31,02,7804650884620,1,"6714,285714"
31,02,7804650881216,1,"5873,94958"
31,02,7800007119407,1,"579,8319328"
31,02,7800007119407,1,"579,8319328"
31,02,3337872412998,1,"5873,94958"
31,11,7804918402580,1,"10075,63025"
31,11,7809591402407,1,"6462,184874"
31,11,7806130200531,3,"294,1176471"
31,11,7801000206743,1,"1672,268908"
31,11,48A2BHIANFF4AS,1,"1084,033613"
31,11,7804651931248,1,"10915,96639"
31,08,7804616660039,1,"5873,94958"
31,08,7800007144430,1,"3941,176471"
31,08,7800038041210,1,"1084,033613"
31,11,7800034510789,1,"1252,10084"
31,02,7800068031137,1,"2260,504202"
31,08,7800007802705,1,"1084,033613"
31,08,7730698014852,1,"4613,445378"
31,02,7800004340446,1,"4193,277311"
31,09,3664798040579,1,"4025,210084"
31,09,7800007771353,3,"840,3361345"
31,09,7800034510840,1,"2092,436975"
31,09,4005900491046,1,"6714,285714"
31,11,7800001005355,1,"37806,72269"
31,11,7800007679895,1,"1084,033613"
31,11,7804640561685,1,"2092,436975"
31,02,7800044000249,1,"831,9327731"
31,02,7800007124326,1,"420,1680672"
31,02,7800007771353,1,"840,3361345"
31,04,7800007110459,1,"10915,96639"
31,11,7800060110496,1,"4193,277311"
31,11,7800007771353,1,"840,3361345"
31,11,7803501050337,1,"1672,268908"
31,09,7800007698414,1,"840,3361345"
31,09,7800063311272,1,"831,9327731"
31,11,8427426046535,1,"4193,277311"
31,08,7804620834563,1,"831,9327731"
31,11,7800004399536,1,"420,1680672"
31,11,7800004399567,1,"420,1680672"
31,08,3499320005005,1,"26882,35294"
31,08,8470003245913,1,"10075,63025"
31,11,7805750110435,1,"4193,277311"
31,11,7800057000403,1,"10327,73109"
31,11,7501159033312,1,"2260,504202"
31,11,7800060110496,1,"4193,277311"
31,08,3232445331853,1,"4193,277311"
31,08,3232445331853,1,"4193,277311"
31,02,7800007808424,1,"7554,621849"
31,03,8904159675770,1,"42008,40336"
31,03,7804650880288,1,"831,9327731"
31,03,7804650880288,1,"831,9327731"
31,04,7800044001444,1,"840,3361345"
31,04,7800044001444,1,"840,3361345"
31,04,5000158103689,1,"3352,941176"
31,11,7613031768592,1,"11756,30252"
31,04,7804918500507,1,"6714,285714"
31,02,7805750004291,1,"5453,781513"
31,02,7805750004291,1,"5453,781513"
31,11,7804945078017,1,"2512,605042"
31,02,7800046002395,1,"2512,605042"
31,11,7800018600468,1,"495,7983193"
31,11,7800018600468,1,"495,7983193"
31,11,7800034507567,1,"1420,168067"
31,09,7804650880417,1,"7554,621849"
31,09,8427426042889,1,"4193,277311"
31,08,7800063120874,1,"1504,201681"
31,08,7800063120874,1,"1504,201681"
31,08,7800007124326,1,"420,1680672"
31,08,7800007124326,1,"420,1680672"
31,08,7800007771353,1,"840,3361345"
31,08,7800007771353,1,"840,3361345"
31,08,7800007698414,1,"840,3361345"
31,08,7800007698414,1,"840,3361345"
31,08,8901530003856,1,"2512,605042"
31,08,7800007129390,3,"840,3361345"
31,08,9300000000453,1,"3016,806723"
31,08,7460536562589,1,"5873,94958"
31,04,7800038000507,1,"10915,96639"
31,11,7800038042187,1,"5873,94958"
31,11,7501001164645,1,"3016,806723"
31,11,7804650881629,1,"1672,268908"
31,08,7804651931910,1,"2512,605042"
31,08,7804651931910,1,"2512,605042"
31,08,7800004003037,1,"3352,941176"
31,08,7800018163338,1,"420,1680672"
31,08,7800018163338,1,"420,1680672"
31,08,7800063110547,1,"1924,369748"
31,08,7800063110547,1,"1924,369748"
31,11,7800007771353,1,"840,3361345"
31,11,7800028000357,1,"1336,134454"
31,11,7750307001141,1,"1504,201681"
31,04,7501298222721,1,"11504,20168"
31,04,7803504000537,1,"3352,941176"
31,04,7800075200106,1,"3184,87395"
31,04,7800007803887,1,"2176,470588"
31,08,7800007129475,1,1000
31,08,7800007802705,1,"1084,033613"
31,08,7800068011375,1,"2008,403361"
31,08,5027314502988,1,"23521,0084"
31,08,650240034015,1,"8394,957983"
31,04,7800004032853,1,"2512,605042"
31,02,7891317007157,1,"8058,823529"
31,02,7804650881803,1,"2260,504202"
31,02,7804650881803,1,"2260,504202"
31,04,7800007119407,2,"579,8319328"
31,04,7800057000991,1,"3773,109244"
31,08,7501303443301,1,"10915,96639"
31,08,7702425808058,1,"2092,436975"
31,02,6907584528118,1,"1672,268908"
31,02,7800008011588,1,"5033,613445"
31,02,7800008102606,1,"7974,789916"
31,04,7800007163653,1,"15117,64706"
31,04,7804620834570,1,"840,3361345"
32,13,7800007124326,1,"420,1680672"
32,11,7804650884811,1,"4193,277311"
32,11,7800007129390,1,"840,3361345"
32,11,7800007771278,1,"663,8655462"
32,11,000002901107,1,"2512,605042"
32,13,7800007771353,1,"840,3361345"
32,09,7800004003297,4,"420,1680672"
32,09,5000158067738,1,"2260,504202"
32,09,7800058595946,1,"8394,957983"
32,11,7800007804402,1,"4193,277311"
32,11,7800028000357,1,"1336,134454"
32,11,3664798040579,1,"4025,210084"
32,11,7804900000503,1,"9235,294118"
32,09,7800034514381,1,"1420,168067"
32,07,7501298223803,1,"14025,21008"
32,07,7804640560428,1,"1672,268908"
32,11,7800004003037,1,"3352,941176"
32,11,7800034514381,1,"1420,168067"
32,11,7800034514381,1,"1420,168067"
32,11,7800007120250,1,"420,1680672"
32,04,7803510773364,1,"11756,30252"
32,09,7800050002145,1,"5033,613445"
32,09,7803501004026,1,"2176,470588"
32,09,4005808890590,1,"2932,773109"
32,07,7800058608813,1,"5873,94958"
32,09,7804651931903,1,"2512,605042"
32,09,7800060110496,1,"4193,277311"
32,09,7793640992523,1,"5033,613445"
32,09,7801610350355,1,"630,2521008"
32,09,771313246460,1,"8394,957983"
32,09,7730698014852,1,"4613,445378"
32,09,7501298222653,1,"10075,63025"
32,09,7804651931903,1,"2512,605042"
32,13,7804673040065,1,"1672,268908"
32,09,7806130007772,4,"420,1680672"
32,09,7800007679895,4,"1084,033613"
32,11,7800063111513,1,"1252,10084"
32,11,7800063111513,1,"1252,10084"
32,11,7804614931605,1,"1084,033613"
32,09,7804640561074,1,"5873,94958"
32,07,7800059001255,1,"9235,294118"
32,07,7800007175076,1,"5033,613445"
32,07,7800007175076,1,"5033,613445"
32,07,7804612011378,1,"13436,97479"
32,04,7804650885238,1,"5033,613445"
32,04,7800020162138,1,"10075,63025"
32,04,7800007125057,1,"831,9327731"
32,11,7730698003504,1,"9067,226891"
32,13,7800060011656,1,"9235,294118"
32,04,7804620834082,2,"4193,277311"
32,07,7800008000445,1,"2092,436975"
32,13,7800038041210,1,"1084,033613"
32,13,7794640170881,10,"252,1008403"
32,13,7804650881667,1,"831,9327731"
32,09,7800007173881,1,"831,9327731"
32,11,7793640992523,1,"5033,613445"
32,09,7730969301025,1,"4865,546218"
